0,1.0
1,1.0017453283658984
2,1.0034906514152238
3,1.0052359638314197
4,1.0069812602979615
5,1.0087265354983739
6,1.0104717841162458
7,1.0122170008352471
8,1.0139621803391452
9,1.0157073173118207
10,1.0174524064372834
11,1.0191974423996897
12,1.020942419883357
13,1.0226873335727813
14,1.024432178152653
15,1.026176948307873
16,1.0279216387235688
17,1.0296662440851108
18,1.0314107590781283
19,1.0331551783885262
20,1.034899496702501
21,1.0366437087065563
22,1.03838780908752
23,1.0401317925325597
24,1.0418756537291995
25,1.043619387365336
26,1.0453629881292539
27,1.0471064507096426
28,1.0488497697956132
29,1.0505929400767133
30,1.0523359562429437
31,1.0540788129847753
32,1.0558215049931639
33,1.0575640269595672
34,1.0593063735759616
35,1.0610485395348568
36,1.0627905195293135
37,1.064532308252958
38,1.0662739004000001
39,1.0680152906652483
40,1.0697564737441252
41,1.071497444332686
42,1.0732381971276317
43,1.0749787268263278
44,1.0767190281268186
45,1.078459095727845
46,1.080198924328859
47,1.0819385086300408
48,1.0836778433323155
49,1.0854169231373674
50,1.0871557427476581
51,1.0888942968664415
52,1.09063258019778
53,1.0923705874465617
54,1.0941083133185143
55,1.095845752520224
56,1.0975828997591495
57,1.099319749743639
58,1.1010562971829463
59,1.1027925367872469
60,1.1045284632676535
61,1.1062640713362333
62,1.1079993557060228
63,1.1097343110910454
64,1.1114689322063254
65,1.1132032137679067
66,1.1149371504928667
67,1.1166707370993332
68,1.118403968306501
69,1.120136838834647
70,1.1218693434051474
71,1.1236014767404927
72,1.1253332335643043
73,1.1270646086013505
74,1.1287955965775627
75,1.1305261922200516
76,1.1322563902571225
77,1.133986185418292
78,1.1357155724343044
79,1.1374445460371467
80,1.1391731009600654
81,1.1409012319375826
82,1.1426289337055116
83,1.1443562010009731
84,1.1460830285624115
85,1.1478094111296107
86,1.1495353434437094
87,1.1512608202472192
88,1.1529858362840382
89,1.154710386299468
90,1.156434465040231
91,1.1581580672544836
92,1.159881187691835
93,1.161603821103361
94,1.1633259622416223
95,1.1650476058606776
96,1.1667687467161023
97,1.1684893795650027
98,1.1702094991660326
99,1.1719291002794097
100,1.1736481776669303
101,1.1753667260919871
102,1.1770847403195832
103,1.1788022151163495
104,1.18051914525056
105,1.1822355254921475
106,1.1839513506127202
107,1.1856666153855773
108,1.1873813145857246
109,1.1890954429898912
110,1.1908089953765448
111,1.1925219665259075
112,1.194234351219972
113,1.1959461442425177
114,1.1976573403791262
115,1.1993679344171972
116,1.2010779211459646
117,1.2027872953565124
118,1.2044960518417902
119,1.2062041853966297
120,1.2079116908177594
121,1.2096185629038219
122,1.2113247964553886
123,1.2130303862749765
124,1.2147353271670631
125,1.2164396139381028
