0,2.0
1,2.0017449475941476
2,2.0034891283285114
3,2.005232536887404
4,2.006975167955752
5,2.0087170162191086
6,2.0104580763636726
7,2.012198343076304
8,2.0139378110445403
9,2.01567647495661
10,2.017414329501455
11,2.0191513693687386
12,2.0208875892488694
13,2.0226229838330116
14,2.0243575478131053
15,2.02609127588188
16,2.0278241627328732
17,2.0295562030604435
18,2.031287391559789
19,2.0330177229269637
20,2.034747191858892
21,2.0364757930533868
22,2.038203521209164
23,2.03993037102586
24,2.041656337204045
25,2.0433814144452453
26,2.0451055974519523
27,2.0468288809276434
28,2.0485512595767963
29,2.0502727281049067
30,2.0519932812185013
31,2.0537129136251577
32,2.0554316200335183
33,2.057149395153307
34,2.058866233695346
35,2.0605821303715697
36,2.0622970798950453
37,2.064011076979983
38,2.0657241163417575
39,2.0674361926969214
40,2.069147300763221
41,2.070857435259615
42,2.072566590906288
43,2.0742747624246674
44,2.07598194453744
45,2.077688131968568
46,2.079393319443305
47,2.081097501688212
48,2.0828006734311737
49,2.0845028294014147
50,2.086203964329516
51,2.087904072947429
52,2.089603149988495
53,2.0913011901874583
54,2.0929981882804842
55,2.094694139005175
56,2.0963890371005833
57,2.0980828773072338
58,2.0997756543671326
59,2.101467363023789
60,2.103157998022227
61,2.104847554109007
62,2.1065360260322343
63,2.1082234085415834
64,2.1099096963883066
65,2.1115948843252554
66,2.1132789671068952
67,2.1149619394893184
68,2.1166437962302664
69,2.1183245320891384
70,2.1200041418270144
71,2.1216826202066663
72,2.123359961992576
73,2.125036161950951
74,2.126711214849742
75,2.128385115458655
76,2.1300578585491725
77,2.131729438894565
78,2.1333998512699095
79,2.135069090452106
80,2.1367371512198896
81,2.138404028353853
82,2.1400697166364555
83,2.1417342108520447
84,2.1433975057868695
85,2.145059596229096
86,2.1467204769688255
87,2.148380142798107
88,2.1500385885109585
89,2.151695808903377
90,2.153351798773359
91,2.1550065529209137
92,2.156660066148082
93,2.158312333258948
94,2.159963349059659
95,2.161613108358439
96,2.163261605965607
97,2.1649088366935887
98,2.166554795356939
99,2.168199476772351
100,2.169842875758676
101,2.171484987136939
102,2.173125805730353
103,2.174765326364337
104,2.17640354386653
105,2.178040453066809
106,2.1796760487973024
107,2.181310325892407
108,2.1829432791888044
109,2.1845749035254776
110,2.1862051937437235
111,2.187834144687173
112,2.189461751201803
113,2.191088008135956
114,2.1927129103403526
115,2.194336452668109
116,2.195958629974753
117,2.1975794371182387
118,2.1991988689589643
119,2.2008169203597854
120,2.2024335861860327
121,2.2040488613055262
122,2.2056627405885934
123,2.207275218908082
124,2.2088862911393785
125,2.2104959521604224
126,2.2121041968517225
127,2.213711020096371
128,2.2153164167800634
129,2.21692038179111
130,2.2185229100204524
131,2.220123996361682
132,2.221723635711052
133,2.2233218229674963
134,2.2249185530326434
135,2.2265138208108315
136,2.228107621209127
137,2.229699949137337
138,2.2312907995080264
139,2.2328801672365346
140,2.2344680472409895
141,2.236054434442324
142,2.2376393237642915
143,2.2392227101334803
144,2.2408045884793326
145,2.2423849537341565
146,2.2439638008331433
147,2.245541124714383
148,2.2471169203188808
149,2.24869118259057
150,2.2502639064763312
151,2.251835086926004
152,2.2534047188924067
153,2.2549727973313476
154,2.256539317201645
155,2.258104273465139
156,2.2596676610867092
157,2.2612294750342894
158,2.2627897102788834
159,2.2643483617945797
160,2.2659054245585697
161,2.267460893551159
162,2.269014763755787
163,2.2705670301590395
164,2.2721176877506655
165,2.2736667315235928
166,2.275214156473943
167,2.2767599576010467
168,2.2783041299074602
169,2.279846668398978
170,2.2813875680846536
171,2.2829268239768084
172,2.2844644310910525
173,2.286000384446297
174,2.28753467906477
175,2.289067309972034
176,2.2905982721969975
177,2.2921275607719336
178,2.293655170732495
179,2.2951810971177267
180,2.296705334970085
181,2.2982278793354505
182,2.299748725263144
183,2.3012678678059415
184,2.3027853020200904
185,2.304301022965324
186,2.3058150257048773
187,2.3073273053055017
188,2.3088378568374806
189,2.310346675374645
190,2.311853755994388
191,2.313359093777681
192,2.314862683809088
